datetime,PO4T1,PO4T2,Oxi,ID toc do quat,Luu luong S003 F2,<100µm,<10µm,<120um,<130um,<150um,<15µm,<20µm,<45µm,<50µm,<60µm,<70µm,<80µm,MKN
2023-03-04 04:00:00,952.5516968,726.3553467,1.560623646,70,135.6654358,31.29,-,51.37,60.79,76.4,0.02,0.23,2.64,3.57,5.96,9.67,15.13,0.743895705
2023-03-04 06:00:00,943.05896,722.0822144,1.682553291,70,132.3510895,32.16,-,52.01,61.31,76.7,0.01,0.2,2.88,3.94,6.57,10.46,16.02,0.72928771
2023-03-04 08:00:00,952.7653809,725.1535645,1.728388071,70,135.9359894,32.16,-,52.01,61.31,76.7,0.01,0.2,2.88,3.94,6.57,10.46,16.02,0.72928771
2023-03-04 10:00:00,955.7961426,720.1904297,1.812937975,70,134.8706818,32.16,-,52.01,61.31,76.7,0.01,0.2,2.88,3.94,6.57,10.46,16.02,0.72928771
2023-03-04 12:00:00,939.4276123,717.4530029,1.812937975,70,128.1785431,32.16,-,52.01,61.31,76.7,0.01,0.2,2.88,3.94,6.57,10.46,16.02,0.72928771
2023-03-04 14:00:00,957.71875,719.4560547,1.822282553,70,130.5839996,31.83,-,51.66,60.96,76.4,0.02,0.23,2.95,3.98,6.53,10.33,15.8,0.7481737
2023-03-04 16:00:00,957.71875,719.4560547,1.822282553,70,130.5839996,31.83,-,51.66,60.96,76.4,0.02,0.23,2.95,3.98,6.53,10.33,15.8,0.7481737
2023-03-04 18:00:00,970.736084,723.3285522,1.830292344,70,135.6950378,31.83,-,51.66,60.96,76.4,0.02,0.23,2.95,3.98,6.53,10.33,15.8,0.7481737
2023-03-04 20:00:00,949.2807007,728.046814,1.554393768,70,138.041275,31.83,-,51.66,60.96,76.4,0.02,0.23,2.95,3.98,6.53,10.33,15.8,0.7481737
2023-03-04 22:00:00,953.6466064,735.1464844,1.409323812,70,134.1350861,32.76,-,52.74,62.02,77.21,0.02,0.25,2.97,4.02,6.65,10.61,16.3,0.757957972
2023-03-05 00:00:00,956.7841797,739.5308838,1.43335402,70,138.7599487,32.76,-,52.74,62.02,77.21,0.02,0.25,2.97,4.02,6.65,10.61,16.3,0.757957972
2023-03-05 02:00:00,956.1966553,740.9107056,1.492983699,70,134.316864,32.76,-,52.74,62.02,77.21,0.02,0.25,2.97,4.02,6.65,10.61,16.3,0.757957972
2023-03-05 04:00:00,955.3422241,742.8469849,1.369718909,70,133.3656921,32.76,-,52.74,62.02,77.21,0.02,0.25,2.97,4.02,6.65,10.61,16.3,0.757957972
2023-03-05 06:00:00,959.6947021,743.2698975,1.484083533,70,135.927536,32.51,-,52.57,61.93,77.3,0.02,0.25,3.05,4.1,6.7,10.58,16.17,0.750844756
2023-03-05 08:00:00,950.5491333,735.7918701,1.653628349,70,134.4648285,32.51,-,52.57,61.93,77.3,0.02,0.25,3.05,4.1,6.7,10.58,16.17,0.750844756
2023-03-05 10:00:00,953.1792603,729.6937256,1.798252463,70,137.2845612,32.51,-,52.57,61.93,77.3,0.02,0.25,3.05,4.1,6.7,10.58,16.17,0.750844756
2023-03-05 12:00:00,956.8908691,729.5825195,1.662973166,70,134.8283844,32.51,-,52.57,61.93,77.3,0.02,0.25,3.05,4.1,6.7,10.58,16.17,0.750844756
2023-03-05 14:00:00,948.4663086,728.0023193,1.802257895,70,132.5497742,32.26,0.01,52.3,61.63,76.94,0.04,0.26,2.96,3.97,6.49,10.32,15.9,0.745465264
2023-03-05 16:00:00,948.4663086,728.0023193,1.802257895,70,132.5497742,32.26,0.01,52.3,61.63,76.94,0.04,0.26,2.96,3.97,6.49,10.32,15.9,0.745465264
2023-03-05 18:00:00,961.1233521,730.0720825,1.579758525,70,134.4690552,32.26,0.01,52.3,61.63,76.94,0.04,0.26,2.96,3.97,6.49,10.32,15.9,0.745465264
2023-03-05 20:00:00,960.1086426,730.4727173,1.472069025,70,137.2253723,32.26,0.01,52.3,61.63,76.94,0.04,0.26,2.96,3.97,6.49,10.32,15.9,0.745465264
2023-03-05 22:00:00,962.0311279,731.8081055,1.480523944,70,137.6185455,31.58,-,51.42,60.74,76.17,0.02,0.23,2.88,3.92,6.45,10.2,15.61,0.770134179
2023-03-06 00:00:00,959.9750366,732.6538086,1.531698704,70,138.4429016,31.58,-,51.42,60.74,76.17,0.02,0.23,2.88,3.92,6.45,10.2,15.61,0.770134179
2023-03-06 02:00:00,966.7843018,734.6123047,1.195279956,70,135.4667511,31.58,-,51.42,60.74,76.17,0.02,0.23,2.88,3.92,6.45,10.2,15.61,0.770134179
2023-03-06 04:00:00,953.3394775,736.4372559,1.363044381,70,132.3214874,31.58,-,51.42,60.74,76.17,0.02,0.23,2.88,3.92,6.45,10.2,15.61,0.770134179
2023-03-06 06:00:00,953.1393433,737.3942871,1.334119439,70,137.3606567,32.41,0.07,52.46,61.8,77.12,0.09,0.33,3.13,4.18,6.76,10.59,16.13,0.750402774
2023-03-06 08:00:00,949.5343018,733.9891357,1.487198472,70,136.4940338,32.41,0.07,52.46,61.8,77.12,0.09,0.33,3.13,4.18,6.76,10.59,16.13,0.750402774
2023-03-06 10:00:00,957.1178589,732.8763428,1.459608674,70,136.8914032,32.41,0.07,52.46,61.8,77.12,0.09,0.33,3.13,4.18,6.76,10.59,16.13,0.750402774
2023-03-06 12:00:00,955.3554688,728.8034668,1.638498306,70,133.9744415,32.41,0.07,52.46,61.8,77.12,0.09,0.33,3.13,4.18,6.76,10.59,16.13,0.750402774
2023-03-06 14:00:00,962.3382568,727.6016846,1.691898108,70,135.031311,32.75,0.01,52.54,61.75,76.89,0.04,0.26,3.19,4.31,7.02,10.96,16.56,0.754376649
2023-03-06 16:00:00,962.3382568,727.6016846,1.691898108,70,135.031311,32.75,0.01,52.54,61.75,76.89,0.04,0.26,3.19,4.31,7.02,10.96,16.56,0.754376649
2023-03-06 18:00:00,953.3928223,738.0396729,1.341239214,70,141.8544922,32.75,0.01,52.54,61.75,76.89,0.04,0.26,3.19,4.31,7.02,10.96,16.56,0.754376649
2023-03-06 20:00:00,958.5465088,742.4017944,1.38573885,70,142.2095947,32.75,0.01,52.54,61.75,76.89,0.04,0.26,3.19,4.31,7.02,10.96,16.56,0.754376649
2023-03-06 22:00:00,960.0418701,743.6036377,1.367049217,70,138.6711731,32.61,0.03,52.51,61.8,77.08,0.05,0.29,3.23,4.32,6.98,10.86,16.42,0.781694791
2023-03-07 00:00:00,974.7950439,736.5263672,1.63449347,70,138.2738037,32.61,0.03,52.51,61.8,77.08,0.05,0.29,3.23,4.32,6.98,10.86,16.42,0.781694791
2023-03-07 02:00:00,954.3809204,730.6952515,1.392413974,70,135.4075775,32.61,0.03,52.51,61.8,77.08,0.05,0.29,3.23,4.32,6.98,10.86,16.42,0.781694791
2023-03-07 04:00:00,951.2167358,733.8555908,1.466729045,70,138.840271,32.61,0.03,52.51,61.8,77.08,0.05,0.29,3.23,4.32,6.98,10.86,16.42,0.781694791
2023-03-07 06:00:00,953.366272,732.7650146,1.427568793,70,133.5897369,32.75,-,52.71,61.99,77.21,0.02,0.26,3.15,4.23,6.89,10.8,16.41,0.772149579
2023-03-07 08:00:00,950.0151367,724.0184937,1.719933152,70,134.921402,32.75,-,52.71,61.99,77.21,0.02,0.26,3.15,4.23,6.89,10.8,16.41,0.772149579
2023-03-07 10:00:00,948.3060913,720.7468262,1.917957067,70,138.9248352,32.75,-,52.71,61.99,77.21,0.02,0.26,3.15,4.23,6.89,10.8,16.41,0.772149579
2023-03-07 12:00:00,957.2380371,717.6978149,1.987376809,70,135.0059357,32.75,-,52.71,61.99,77.21,0.02,0.26,3.15,4.23,6.89,10.8,16.41,0.772149579
2023-03-07 14:00:00,954.2874756,716.7407837,1.903717399,70,134.5916595,32.06,0.05,51.75,60.99,76.3,0.07,0.31,3.25,4.35,6.98,10.78,16.19,0.766999565
2023-03-07 16:00:00,954.2874756,716.7407837,1.903717399,70,134.5916595,32.06,0.05,51.75,60.99,76.3,0.07,0.31,3.25,4.35,6.98,10.78,16.19,0.766999565
2023-03-07 18:00:00,950.736084,718.4990234,1.714593172,70,132.0636292,32.06,0.05,51.75,60.99,76.3,0.07,0.31,3.25,4.35,6.98,10.78,16.19,0.766999565
2023-03-07 20:00:00,959.3609009,726.199585,1.529918909,70,137.7876282,32.06,0.05,51.75,60.99,76.3,0.07,0.31,3.25,4.35,6.98,10.78,16.19,0.766999565
2023-03-07 22:00:00,966.6774292,731.0291138,1.553503275,70,134.9087219,33.52,0.03,53.31,62.51,77.59,0.1,0.36,3.51,4.69,7.57,11.63,17.3,0.735052912
2023-03-08 00:00:00,950.5489502,730.1165771,1.424009204,70,132.807663,33.52,0.03,53.31,62.51,77.59,0.1,0.36,3.51,4.69,7.57,11.63,17.3,0.735052912
2023-03-08 02:00:00,952.0177002,734.3897095,1.347914338,70,134.0209351,33.52,0.03,53.31,62.51,77.59,0.1,0.36,3.51,4.69,7.57,11.63,17.3,0.735052912
2023-03-08 04:00:00,970.0150757,740.0427246,1.40175879,70,137.9609528,33.52,0.03,53.31,62.51,77.59,0.1,0.36,3.51,4.69,7.57,11.63,17.3,0.735052912
2023-03-08 06:00:00,964.9150391,733.6107788,1.475183964,70,133.3360901,35.4,0.08,55.47,64.69,79.63,0.17,0.45,3.87,5.14,8.21,12.54,18.54,0.748345812
2023-03-08 08:00:00,943.6865234,726.9562378,1.609573364,70,130.7953644,35.4,0.08,55.47,64.69,79.63,0.17,0.45,3.87,5.14,8.21,12.54,18.54,0.748345812
2023-03-08 10:00:00,961.684082,728.0690918,1.930417418,70,137.428299,35.4,0.08,55.47,64.69,79.63,0.17,0.45,3.87,5.14,8.21,12.54,18.54,0.748345812
2023-03-08 12:00:00,951.2166138,724.4414063,1.718598008,70,137.55513,35.4,0.08,55.47,64.69,79.63,0.17,0.45,3.87,5.14,8.21,12.54,18.54,0.748345812
2023-03-08 14:00:00,950.4289551,719.1889038,1.763987541,70,134.5451508,32.69,0.03,52.41,61.63,76.85,0.12,0.4,3.49,4.62,7.33,11.21,16.7,0.780429844
2023-03-08 16:00:00,950.4289551,719.1889038,1.763987541,70,134.5451508,32.69,0.03,52.41,61.63,76.85,0.12,0.4,3.49,4.62,7.33,11.21,16.7,0.780429844
2023-03-08 18:00:00,959.6679688,727.3123779,1.748858094,70,139.7956848,32.69,0.03,52.41,61.63,76.85,0.12,0.4,3.49,4.62,7.33,11.21,16.7,0.780429844
2023-03-08 20:00:00,953.6466064,727.5126953,1.610018492,70,132.1312561,32.69,0.03,52.41,61.63,76.85,0.12,0.4,3.49,4.62,7.33,11.21,16.7,0.780429844
2023-03-08 22:00:00,956.9709473,729.9608154,1.429349184,70,134.8875732,32.59,-,52.48,61.8,77.19,0.09,0.34,3.37,4.51,7.24,11.12,16.59,0.756905266
2023-03-09 00:00:00,956.2233887,727.7130127,1.525913477,70,135.7415466,32.59,-,52.48,61.8,77.19,0.09,0.34,3.37,4.51,7.24,11.12,16.59,0.756905266
2023-03-09 02:00:00,953.0993042,727.7574463,1.60779357,70,134.4056549,32.59,-,52.48,61.8,77.19,0.09,0.34,3.37,4.51,7.24,11.12,16.59,0.756905266
2023-03-09 04:00:00,952.5784912,730.0498047,1.290954351,70,134.316864,32.59,-,52.48,61.8,77.19,0.09,0.34,3.37,4.51,7.24,11.12,16.59,0.756905266
2023-03-09 06:00:00,952.9390869,730.3613892,1.43335402,70,134.629715,33.15,0.01,53.06,62.35,77.64,0.11,0.37,3.51,4.68,7.48,11.44,17,0.761580357
2023-03-09 08:00:00,955.2353516,729.4489136,1.672317863,70,135.1665955,33.15,0.01,53.06,62.35,77.64,0.11,0.37,3.51,4.68,7.48,11.44,17,0.761580357
2023-03-09 10:00:00,953.5932617,722.616333,1.693677902,70,131.8522491,33.15,0.01,53.06,62.35,77.64,0.11,0.37,3.51,4.68,7.48,11.44,17,0.761580357
2023-03-09 12:00:00,958.2126465,718.6993408,1.801367998,70,129.1593323,33.15,0.01,53.06,62.35,77.64,0.11,0.37,3.51,4.68,7.48,11.44,17,0.761580357
2023-03-09 14:00:00,951.1364746,714.7823486,1.817387938,70,128.9141541,33.39,0.06,53.19,62.42,77.6,0.17,0.47,3.66,4.83,7.67,11.67,17.26,0.757208535
2023-03-09 16:00:00,951.1364746,714.7823486,1.817387938,70,128.9141541,33.39,0.06,53.19,62.42,77.6,0.17,0.47,3.66,4.83,7.67,11.67,17.26,0.757208535
2023-03-09 18:00:00,950.2019043,718.3654785,1.648288369,70,136.629303,33.39,0.06,53.19,62.42,77.6,0.17,0.47,3.66,4.83,7.67,11.67,17.26,0.757208535
2023-03-09 20:00:00,942.5916138,723.1727295,1.472513676,70,132.9133453,33.39,0.06,53.19,62.42,77.6,0.17,0.47,3.66,4.83,7.67,11.67,17.26,0.757208535
2023-03-09 22:00:00,959.534668,721.7484131,1.691452742,70,137.2084656,33.23,0.07,53.31,62.7,78.12,0.17,0.45,3.5,4.65,7.44,11.41,16.99,0.748613127
2023-03-10 00:00:00,956.6640015,723.6178589,1.568188667,70,131.2773132,33.23,0.07,53.31,62.7,78.12,0.17,0.45,3.5,4.65,7.44,11.41,16.99,0.748613127
2023-03-10 02:00:00,954.5545654,725.3983154,1.367939115,70,136.5616608,33.23,0.07,53.31,62.7,78.12,0.17,0.45,3.5,4.65,7.44,11.41,16.99,0.748613127
2023-03-10 04:00:00,936.1431885,721.4590454,1.405764222,70,127.781189,33.23,0.07,53.31,62.7,78.12,0.17,0.45,3.5,4.65,7.44,11.41,16.99,0.748613127
2023-03-10 06:00:00,961.083252,722.9724731,1.585543156,70,136.4940338,33.12,0.05,53.03,62.34,77.63,0.23,0.54,3.67,4.83,7.6,11.53,17.05,0.762522983
2023-03-10 08:00:00,941.8842163,719.0776978,1.640278101,70,134.1985016,33.12,0.05,53.03,62.34,77.63,0.23,0.54,3.67,4.83,7.6,11.53,17.05,0.762522983
2023-03-10 10:00:00,957.4650879,713.1575928,1.700798273,70,140.1973114,33.12,0.05,53.03,62.34,77.63,0.23,0.54,3.67,4.83,7.6,11.53,17.05,0.762522983
2023-03-10 12:00:00,947.3181763,710.6204834,1.778227568,70,143.0381622,33.12,0.05,53.03,62.34,77.63,0.23,0.54,3.67,4.83,7.6,11.53,17.05,0.762522983
2023-03-10 14:00:00,952.6719971,707.1929932,2.029206753,70,138.3583679,33.71,0.07,53.29,62.41,77.39,0.21,0.52,3.81,5.02,7.94,12.02,17.65,0.726583239
